MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,SalePrice,HouseCategory
0.0,0.1678082191780822,0.046273574984224915,0.4444444444444445,0.5,0.0,0.16052445074415309,0.0,0.05736301369863013,0.17021276595744683,0.16200091785222578,0.0,0.13300678221552373,0.3333333333333333,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.5909090909090899,0.25,0.27080394922425954,0.0,0.0,0.0,0.09090909090909091,0.5,0.5006937896925824,0.4073360050071567,0.4493711109822268,0.6491430256299424,0.6219008440121095,0.5639122685533229,0.33275544851967753,0.48640557218691177,0.5552437599683857,0.6610623039172492,0.7767271233699103,0.46282578821743875,0.38402798656270976,0.5720518436201203,0.5898669224538104,0.4154840114992545,0.7571503072494004,0.33286860361493975,0.5663307151788277,0.6895898662821547,0.38101746853277385,0.6699660363340048,0.6564790130939648,0.37601068881289434,0.6529328638595895,0.346138599390371,0.7808052468045015,0.3034257296953154,0.4609120325914263,0.48020188099398325,0.4512773669989103,0.4727747321713316,0.5655205121172104,0.6082945964949674,0.5930041588944757,129500,5.0
0.2352941176470588,0.2191780821917808,0.049657622286101565,0.8888888888888888,0.5,0.17875,0.17682494684620836,0.0,0.07577054794520548,0.19230769230769232,0.19458467186782927,0.5530266343825666,0.3749058025621703,0.3333333333333333,1.0,0.0,0.5,0.3333333333333333,0.75,0.6666666666666666,0.9545454545454533,0.75,0.5190409026798307,0.17152858809801633,0.038391224862888484,0.0,0.5454545454545454,0.0,0.15157608596527006,0.36948978737742333,0.7956639829179254,0.5034269837028055,0.5750151793802368,0.20585703287158807,0.575479372077011,0.505113430953789,0.2878838094049587,0.7874345693428357,0.5629831300838907,0.7436035667931241,0.791766796099062,0.3982035454952542,0.41971912195140226,0.41777634458301893,0.38697190050045527,0.2416452445855723,0.5543277945350552,0.8196760304841446,0.6706702195695909,0.14383506280289848,0.35466290668253087,0.8537874500289422,0.2578262272667847,0.5712190231970768,0.3820216265294488,0.4779087409677133,0.295091095110029,0.6318664465748293,0.7495817539616161,0.4188704856555878,0.5822909090178685,0.6720779352324893,0.6357128550347988,345000,0.0
0.0,0.17172211350293537,0.05453738110261983,0.4444444444444445,0.625,0.0,0.13058114812189936,0.0,0.07491438356164383,0.14926350245499184,0.13262964662689306,0.0,0.10889223813112284,0.3333333333333333,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.5636363636363626,0.25,0.24823695345557123,0.16336056009334887,0.0,0.0,0.7272727272727273,0.5,0.5760074765678996,0.3336150964652332,0.46784367707023167,0.43082172286762077,0.6528577842518782,0.6536543292629728,0.25252700321158295,0.530005875373184,0.4722203691606229,0.5899215086460607,0.7928873920783621,0.4785681269146993,0.34009129677295397,0.608619301521325,0.6023047847350611,0.3206950588347459,0.7850084318068328,0.17805334331664605,0.49794031499494773,0.6564074056099731,0.413382296201969,0.8582729563091107,0.5168790022339768,0.5422895942463496,0.6921453121193453,0.17998114666637932,0.7700879751693204,0.32294798484687215,0.2845759988547207,0.24609367206508415,0.36461966987470573,0.49868207844176693,0.4907227966745323,0.5110905775139678,0.49008848923336673,144000,5.0
0.0,0.23972602739726023,0.043712169015401155,0.6666666666666665,0.5,0.19125,0.0,0.0,0.6395547945205479,0.24451718494271688,0.2661771454795778,0.0,0.21853805576488322,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.9636363636363612,0.75,0.5923836389280677,0.18669778296382727,0.0603290676416819,0.0,0.6363636363636364,0.25,0.2968205543052363,0.4610702057846307,0.5914070618483483,0.4705204303165468,0.5047712505048315,0.3207113070086176,0.808146544337476,0.4513241649846758,0.18478700924649272,0.6698321411042613,0.5526860418117858,0.6753154105159653,0.5936729835949603,0.4568683329178585,0.3533618004959146,0.25947051383690206,0.7041575206894541,0.5827711935936268,0.5855781595631929,0.6530046616701644,0.6292590282540369,0.15501395923741962,0.5686897730677918,0.6085515203906637,0.5103713452588264,0.3447457571237706,0.6936548529101331,0.5537512138080263,0.34615809364175676,0.4805926863703455,0.6651913856232172,0.5773068447233065,0.5539692632367359,0.21680491035083604,0.39865181586458504,279500,4.0
0.0,0.17906066536203524,0.044964827408913506,0.5555555555555556,0.5,0.1325,0.1298724309000709,0.0,0.2226027397260274,0.20507364975450085,0.21087654887563104,0.0,0.17313489073097213,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.5454545454545432,0.25,0.24823695345557123,0.0,0.38939670932358317,0.31884057971014496,0.36363636363636365,0.5,0.37362448304901646,0.7198670146698517,0.5255132965304831,0.4883562987168345,0.5456586283803048,0.3207343412727926,0.32877253180804666,0.4429774460358247,0.4777352492071185,0.604630961986345,0.4696341997796447,0.6268582237302405,0.5931548138627831,0.457141668254124,0.5473856575564782,0.7193255897897366,0.2909148280981779,0.5865428940215622,0.7599656606648191,0.6522331163439785,0.6138402128628156,0.7209475763438367,0.543070003659581,0.6472227763257437,0.3943839769719558,0.2569628808606818,0.6263599690224918,0.26585925872627086,0.17265919762499976,0.6363486228607594,0.6281166900899788,0.3730110378768703,0.553918779974437,0.6107612882979655,0.22719936319108058,157000,5.0
0.14705882352941177,0.10273972602739724,0.022529154689289302,0.6666666666666665,0.875,0.0,0.0,0.0,0.3561643835616438,0.13617021276595745,0.11932078935291418,0.0,0.09796533534287868,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.8272727272727245,0.5,0.40620592383638926,0.05600933488914819,0.20475319926873858,0.0,0.5454545454545454,0.25,0.19800574566430085,0.4938576488116837,0.4296080176526189,0.44904549064521654,0.15881375301437267,0.7546175792108434,0.44688196786593115,0.39265746325487333,0.5728829110148728,0.6733892928623623,0.5284071994079246,0.6105577216042697,0.9566326912787574,0.41450066864084006,0.693312423735462,0.6157217382757003,0.5179725880552029,0.7180244598440066,0.7217130982457926,0.5119460636625341,0.07779781483410342,0.532501383751578,0.5566591890249329,0.45615524040884525,0.31513897322552153,0.6942709926790273,0.5042761509253559,0.6436524798635574,0.6974459459613891,0.7506039831519671,0.7590835018548945,0.5387527096363667,0.326556985716272,0.6207870094522348,0.7198561541430518,132000,1.0
0.0,0.1981409001956947,0.04646521302203837,0.5555555555555556,0.75,0.1125,0.10240963855421686,0.0,0.18236301369863012,0.16432078559738136,0.15374024782010096,0.0,0.12622456669178597,0.3333333333333333,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.6363636363636331,0.5,0.3385049365303244,0.0,0.0,0.0,0.1818181818181818,1.0,0.6124007127700238,0.6130999550067563,0.6597137946942322,0.5499230422159491,0.43112949281647084,0.3519238513274815,0.43224526964073734,0.3231493587523581,0.6620406737132187,0.74597080047955,0.626658634681324,0.4072332381483636,0.445231260254595,0.4823925851300233,0.500978028627691,0.5645488701346886,0.49987047084694847,0.5984539876879582,0.6469070838799598,0.5148302840938481,0.7897968451214923,0.5489066734031987,0.2911884079110565,0.6283180941202781,0.5064712764734103,0.33745548272066916,0.5503491735234491,0.48601973799572484,0.26268134325978054,0.6755024608041542,0.6191559068865196,0.3911505142503231,0.5827412411428321,0.6729708847861802,0.46988644006231134,149000,5.0
0.4117647058823529,0.17465753424657532,0.04436186870457361,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.22074346030289124,0.0,0.18123587038432554,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.33333333333333337,0.0,0.6090909090909093,0.5,0.3638928067700987,0.0,0.0,0.0,0.8181818181818182,0.0,0.5927084669603216,0.5732305546372602,0.40854399471889813,0.6014166888557408,0.467004055609609,0.5587386016441515,0.3319680369218048,0.33640847010800695,0.6240611565376765,0.5482081447681648,0.6429145054199856,0.5104534688878304,0.42397876167414655,0.585767169448439,0.43941803907215543,0.4767587218070659,0.5098242119561478,0.5806879010407378,0.2671467663269367,0.7205815004486762,0.27803260386214945,0.3648985362164435,0.4321650187781699,0.41988802722466445,0.10596547905116444,0.4625167872074588,0.6467497928594517,0.566579510793923,0.11618513299795682,0.5686107327352837,0.7601556104551277,0.423379502214833,0.47822798839375963,0.6627674658931455,0.4433048476625785,90000,5.0
0.0,0.1541095890410959,0.057935450699946246,0.4444444444444445,0.5,0.0,0.11445783132530121,0.0,0.20034246575342465,0.1823240589198036,0.17898118402937127,0.0,0.146948003014318,0.3333333333333333,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.9454545454545453,0.5,0.40620592383638926,0.0,0.18647166361974407,0.0,0.4545454545454545,0.5,0.6919074379072411,0.5841143768729224,0.4591690581727148,0.5002946372915389,0.38978521069830724,0.5886469098297308,0.43319063378226585,0.4528432237802581,0.4896175936986586,0.5315327400658381,0.6820413049547054,0.5525331693917173,0.3192388893326163,0.6423895005636588,0.4045320211749897,0.3405806236380458,0.6251929382592132,0.4656178937232638,0.26426254686751954,0.8202714117477876,0.3479294247581243,0.6053562371618736,0.45214313346828866,0.5159129802073544,0.4602021653871709,0.5460084197047839,0.6851016262705079,0.7101197879388721,0.5068429092049234,0.405961784235302,0.4299447901669261,0.4798556177795643,0.5699252325477331,0.45191567534287547,0.5238517790558852,159000,4.0
0.0,0.1678082191780822,0.02925985650517656,0.4444444444444445,0.625,0.0,0.0892983699503898,0.0,0.2247431506849315,0.1684124386252046,0.23061037173015145,0.0,0.18933685003767897,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5272727272727273,0.25,0.20733427362482368,0.0,0.0,0.0,0.36363636363636365,0.75,0.599630581363567,0.6475723060501697,0.5988575002797816,0.618301850144598,0.7360865323236929,0.562042213768428,0.3262594928267553,0.15407941285747817,0.5184656840105486,0.766278834286969,0.6966292574233818,0.3512288866036273,0.31833377119266226,0.502820125879321,0.43179879713140684,0.5807225613221508,0.5334915056824037,0.04024577525645667,0.4332062063968002,0.3966041085758853,0.4129402924022558,0.6001743543629814,0.4945619113109084,0.5814507729667954,0.37158509589163125,0.43464669123648814,0.8547173360783664,0.23112511198032332,0.38917832542161795,0.3904958366563438,0.5347209341295259,0.4579046254206811,0.43997060276167105,0.8981515301711076,0.24215596018924546,139000,5.0
0.2352941176470588,0.273972602739726,0.06036598191123887,0.7777777777777777,0.5,0.23750000000000002,0.0,0.0,0.49571917808219174,0.18952536824877253,0.18907755851307942,0.5898305084745763,0.38470233609645815,0.0,1.0,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.9545454545454533,0.75,0.6015514809590973,0.28004667444574094,0.28153564899451555,0.0,0.9090909090909091,0.0,0.16553435762774427,0.40342188628136494,0.4974333875162691,0.6008230949104474,0.39531134381195226,0.2690951677741936,0.41499246311543303,0.4565776158857796,0.3175230763242826,0.6842496045731187,0.4553485249797058,0.6854890674011095,0.9918243964925034,0.36110232018180616,0.2571219717919174,0.5311333688982025,0.6289684657009407,0.44027617829618354,0.4993696762150701,0.6280234561498066,0.7407037171206817,0.35500349402919695,0.42230720447330794,0.6080497151496825,0.31582634744448645,0.6870150942192902,0.5591225583321559,0.7277642053902265,0.3634929005457219,0.6578539847260746,0.4549428599112251,0.44338976196627744,0.5161596654803176,0.27188359725867484,0.5408696951134255,325300,0.0
0.14705882352941177,0.12328767123287672,0.028741031573535254,0.6666666666666665,0.75,0.0,0.0,0.0,0.2726883561643835,0.10425531914893618,0.17760440569068378,0.0,0.14581763376036172,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.2727272727272698,0.25,0.19746121297602257,0.0,0.0,0.3713768115942029,0.4545454545454545,0.25,0.8103078937547536,0.22927295325679486,0.47530318585434106,0.5284587718855501,0.12001572851934039,0.4536731734493674,0.7464372822363781,0.7599355176405881,0.7133326441059249,0.30648598542151057,0.4036386430491544,0.5789636226747872,0.8159097893976538,0.3313580910504437,0.725547727817734,0.46789260089225987,0.1678037013662875,0.6279918061136898,0.5727883795555774,0.4844342594813315,0.27876932641255586,0.7465810602173597,0.7007230914105929,0.585124279821993,0.4536987087424287,0.6936209163315498,0.1499202077523692,0.8100523918908096,0.9721717058855248,0.2540858710158865,0.7466565998883801,0.44708798888078105,0.7699029145714738,0.40823022915191576,0.5443694603499737,139400,1.0
0.0,0.18493150684931503,0.03945873939563906,0.7777777777777777,0.5,0.175625,0.0,0.0,0.7607020547945205,0.29083469721767596,0.3352455254703993,0.0,0.2752449133383572,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.9272727272727259,0.5,0.37658674188998587,0.1995332555425904,0.2906764168190128,0.0,0.7272727272727273,0.5,0.49112077671054455,0.5918855091613129,0.6400814286154325,0.4699541636509287,0.7100612415600474,0.4796744852860636,0.6028821435112496,0.4059496312561446,0.20183630276257652,0.7651707144488712,0.48560596853092997,0.813179193742994,0.28811525117422354,0.6765731383897571,0.43331661850754505,0.383932604173666,0.40761891114756066,0.5679779135973452,0.634384300367446,0.7017320218533993,0.4510457297941475,0.3165038544631403,0.6799500658753954,0.558484293112933,0.5794075676052366,0.3858602074680124,0.7785235297206957,0.5130051742432307,0.49114063446856665,0.24279464618349478,0.48859209635179,0.43555361588519914,0.6558717144870225,0.42034878931240194,0.4177911713858882,230000,4.0
0.588235294117647,0.07876712328767123,0.013667063965037744,0.4444444444444445,0.75,0.0,0.148830616583983,0.0,0.08561643835616438,0.17021276595744683,0.16659017898118403,0.0,0.13677467972871138,0.3333333333333333,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6909090909090878,0.5,0.4033850493653032,0.11668611435239205,0.20109689213893966,0.0,0.4545454545454545,0.25,0.6972444019925023,0.5357944211679424,0.7639681112088668,0.5419972018448804,0.25195059168360967,0.7204457488516497,0.8643593752612355,0.5041739900055602,0.6934930829127895,0.7905050227705825,0.41094211787403434,0.6692318754303376,0.766427608159138,0.7294926155557584,0.4528006314466552,0.45316919439293174,0.2134698075095523,0.5546930486181142,0.4893759018419189,0.6190348275400437,0.2759698996431341,0.7535672167105935,0.4161163734169144,0.5247999688705778,0.31246398268519604,0.5289015527498958,0.36333212932306574,0.5606544203140955,0.6225921316688967,0.39460005645546037,0.5320648242117468,0.4071030813432259,0.30559674586051755,0.49862542081971706,0.65313641564061,129900,6.0
0.0,0.16536203522504894,0.03246628806468952,0.4444444444444445,0.875,0.0,0.033309709425939055,0.4531886024423338,0.08732876712328766,0.17348608837970542,0.16659017898118403,0.0,0.13677467972871138,0.3333333333333333,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6181818181818173,0.25,0.19040902679830748,0.47374562427071176,0.16453382084095064,0.0,0.36363636363636365,1.0,0.5301112378712891,0.4062378617136721,0.5264530611825813,0.6157651627123537,0.5863518179351035,0.3703646962205702,0.3620158069387215,0.43422496769116425,0.587094329456617,0.5867271945884238,0.7513597596045363,0.4941026377243663,0.5309390965835142,0.38169951208115466,0.5518649959004351,0.5049201379444217,0.7874655335856393,0.23049688576481875,0.15904969385783507,0.7549634747786804,0.4758768528120779,0.812589089185969,0.3558266207095021,0.4743900219755788,0.4645180614991151,0.4020589351211073,0.6907085338401436,0.4930315525421104,0.2962424468336984,0.41108904115460443,0.35467818656760636,0.5399852660472733,0.531602856968777,0.7623059060434052,0.4398209445821938,154000,5.0
